Date,NYA,N225,IXIC,GSPTSE,HSI,GDAXI,SSMI,KS11,TWII,SS,SZ,N100,NSEI,JO
2019-02-20,12673.66016,21431.49023,7489.069824,16031.2002,28514.05078,11401.96973,9315.629883,2229.76001,10272.45996,2761.218994,8473.429688,1012.98999,10735.4502,55691.57813
2019-02-21,12621.76953,21464.23047,7459.709961,16000.90039,28629.91992,11423.28027,9333.570313,2228.659912,10319.53027,2751.801025,8451.709961,1012.030029,10789.84961,55483.78906
2019-02-22,12694.51953,21425.50977,7527.540039,16013.0,28816.30078,11457.7002,9348.929688,2230.5,10322.91992,2804.226074,8651.200195,1013.219971,10791.65039,55992.96875
2019-02-25,12700.19043,21528.23047,7554.459961,16057.0,28959.30078,11505.38965,9398.370117,2232.560059,10390.92969,2961.282959,9134.580078,1015.840027,10880.09961,55878.19922
2019-02-26,12686.55957,21449.39063,7549.299805,16067.90039,28772.06055,11540.79004,9461.209961,2226.600098,10391.54981,2941.516113,9089.040039,1017.150024,10835.29981,56242.80078
2019-02-27,12689.87012,21556.50977,7554.509766,16074.29981,28757.43945,11487.33008,9412.19043,2234.790039,10389.16992,2953.823975,9005.769531,1013.869995,10806.65039,56297.94922
2019-03-05,12624.46973,21726.2793,7576.359863,16086.5,28961.59961,11620.74023,9399.150391,2179.22998,10305.25977,3054.24707,9595.740234,1029.660034,10987.4502,55815.42969
2019-03-06,12538.0,21596.81055,7505.919922,16092.09961,29037.59961,11587.62988,9403.160156,2175.600098,10357.15039,3102.099121,9700.490234,1026.030029,11053.0,56073.85938
2019-03-07,12443.42969,21456.00977,7421.459961,16056.5,28779.44922,11517.79981,9324.580078,2165.790039,10311.67969,3106.417969,9678.110352,1021.460022,11058.2002,55857.89063
2019-03-08,12415.12988,21025.56055,7408.140137,15996.2002,28228.41992,11457.83984,9268.360352,2137.439941,10241.75,2969.861084,9363.719727,1013.719971,11035.40039,55488.78906
2019-03-11,12561.25977,21125.08984,7558.060059,16106.2002,28503.30078,11543.48047,9341.349609,2138.100098,10250.28027,3026.99292,9704.330078,1020.47998,11168.04981,55580.64844
2019-03-12,12582.80957,21503.68945,7591.029785,16136.7002,28920.86914,11524.16992,9331.620117,2157.179932,10343.33008,3060.306885,9841.240234,1021.340027,11301.2002,55699.80078
2019-03-13,12674.25977,21290.24023,7643.410156,16150.0,28807.44922,11572.41016,9387.429688,2148.409912,10373.32031,3026.950928,9592.05957,1027.579956,11341.7002,55829.10156
2019-03-14,12660.16016,21287.01953,7630.910156,16087.59961,28851.39063,11587.46973,9481.900391,2155.679932,10348.65039,2990.685059,9417.929688,1036.780029,11343.25,55789.44922
2019-03-15,12715.76953,21450.84961,7688.529785,16140.40039,29012.25977,11685.69043,9483.099609,2176.110107,10439.24023,3021.750977,9550.540039,1047.25,11426.84961,56040.21094
2019-03-18,12781.41016,21584.5,7714.47998,16251.40039,29409.00977,11657.05957,9496.929688,2179.48999,10512.7002,3096.417969,9843.429688,1049.099976,11462.2002,56769.85938
2019-03-19,12760.79004,21566.84961,7723.950195,16188.09961,29466.2793,11788.41016,9525.919922,2177.620117,10512.32031,3090.975098,9839.740234,1053.209961,11532.40039,56849.67188
2019-03-20,12700.25,21608.91992,7728.970215,16167.59961,29320.9707,11603.88965,9463.320313,2177.100098,10551.55957,3090.639893,9800.599609,1043.949951,11521.04981,56145.67188
2019-03-22,12539.41016,21627.33984,7642.669922,16089.29981,29113.35938,11364.16992,9319.419922,2186.949951,10639.07031,3104.148926,9879.219727,1026.780029,11456.90039,56107.48047
2019-03-25,12535.67969,20977.10938,7637.540039,16065.90039,28523.34961,11346.65039,9305.5,2144.860107,10479.48047,3043.031006,9701.700195,1023.130005,11354.25,55367.10938
2019-03-26,12641.36035,21428.39063,7691.52002,16155.2002,28566.91016,11419.48047,9389.299805,2148.800049,10559.2002,2997.094971,9513.0,1033.02002,11483.25,55638.42969
2019-03-27,12591.71973,21378.73047,7643.379883,16132.5,28728.25,11419.04004,9390.589844,2145.620117,10542.7002,3022.719971,9609.44043,1033.430054,11445.04981,56149.30078
2019-03-28,12632.58008,21033.75977,7669.169922,16155.5,28775.21094,11428.16016,9405.929688,2128.100098,10536.25977,2994.943115,9546.509766,1031.689941,11570.0,56059.5
2019-04-01,12836.03027,21509.0293,7828.910156,16228.09961,29562.01953,11681.99023,9538.110352,2168.280029,10642.62988,3170.361084,10267.7002,1052.699951,11669.15039,57109.64063
2019-04-02,12819.04981,21505.31055,7848.689941,16263.90039,29624.66992,11754.79004,9536.570313,2177.179932,10690.29981,3176.822998,10260.36035,1056.930054,11713.2002,57158.0
2019-04-03,12833.59961,21713.21094,7895.549805,16279.90039,29986.39063,11954.40039,9570.089844,2203.27002,10704.37988,3216.294922,10340.50977,1065.359985,11643.9502,57926.01172
2019-04-08,12943.33984,21761.65039,7953.879883,16407.30078,30077.15039,11963.40039,9547.330078,2210.600098,10800.57031,3244.810059,10351.87012,1066.319946,11604.5,57985.78125
2019-04-09,12849.70996,21802.58984,7909.279785,16336.5,30157.49023,11850.57031,9582.219727,2213.560059,10851.59961,3239.664063,10436.62012,1060.060059,11671.9502,57838.37109
2019-04-10,12887.36035,21687.57031,7964.240234,16396.30078,30119.56055,11905.91016,9556.30957,2224.389893,10868.13965,3241.929932,10435.08008,1063.920044,11584.29981,58411.64844
2019-04-11,12887.12012,21711.38086,7947.359863,16399.5,29839.44922,11935.2002,9549.259766,2224.439941,10808.76953,3189.961914,10158.40039,1069.819946,11596.7002,58186.19141
2019-04-12,12969.54004,21870.56055,7984.160156,16480.5,29909.75977,11999.92969,9484.910156,2233.449951,10805.29981,3188.625977,10132.33984,1072.630005,11643.4502,58405.30078
2019-04-15,12956.67969,22169.10938,7976.009766,16515.5,29810.7207,12020.28027,9513.709961,2242.879883,10875.59961,3177.787109,10053.75977,1074.310059,11690.34961,58249.35156
2019-04-16,12952.24023,22221.66016,8000.22998,16502.19922,30129.86914,12101.32031,9579.849609,2248.629883,10927.84961,3253.5979,10287.63965,1078.140015,11787.15039,58902.64063
2019-04-18,12922.70996,22090.11914,7998.060059,16612.80078,29963.25977,12222.38965,9571.219727,2213.77002,10962.01953,3250.200928,10287.66992,1085.969971,11752.79981,59222.46875
2019-04-23,12993.84961,22259.74023,8120.819824,16669.40039,29963.24023,12235.50977,9635.070313,2220.51001,11025.67969,3198.593994,10124.66016,1088.01001,11575.9502,59544.80078
2019-04-24,12951.62988,22200.0,8102.009766,16586.5,29805.83008,12313.16016,9655.669922,2201.030029,11027.63965,3201.614014,10236.26953,1084.410034,11726.15039,59102.67969
2019-04-25,12912.95996,22307.58008,8118.680176,16576.09961,29549.80078,12282.59961,9694.05957,2190.5,11039.86035,3123.825928,9907.620117,1079.699951,11641.79981,58807.07031
2019-04-26,12991.2002,22258.73047,8146.399902,16613.5,29605.00977,12315.17969,9724.269531,2179.310059,10952.46973,3086.398926,9780.820313,1081.939941,11754.65039,58894.19141
2019-05-07,12778.5,21923.7207,7963.759766,16357.79981,29363.01953,12092.74023,9577.379883,2176.98999,10987.13965,2926.391113,9089.459961,1052.900024,11497.90039,58043.60156
2019-05-09,12731.34961,21402.13086,7910.589844,16321.79981,28311.07031,11973.91992,9430.299805,2102.01001,10733.66992,2850.954102,8877.30957,1037.709961,11301.79981,56496.07813
2019-05-10,12788.13965,21344.91992,7916.939941,16297.59961,28550.24023,12059.83008,9472.830078,2108.040039,10712.99023,2939.210938,9235.389648,1040.589966,11278.90039,56780.75
2019-05-14,12620.0,21067.23047,7734.490234,16284.5,28122.01953,11991.62012,9404.080078,2081.840088,10519.25,2883.611084,9038.360352,1042.869995,11222.04981,56234.28125
2019-05-15,12652.29004,21188.56055,7822.149902,16318.09961,28268.71094,12099.57031,9480.759766,2092.780029,10560.70996,2938.677979,9259.030273,1049.040039,11157.0,56043.21094
2019-05-16,12738.36035,21062.98047,7898.049805,16443.90039,28275.07031,12310.37012,9660.589844,2067.689941,10474.61035,2955.710938,9293.320313,1062.02002,11257.09961,56537.71875
2019-05-17,12657.62988,21250.08984,7816.279785,16401.80078,27946.46094,12238.94043,9659.080078,2055.800049,10384.11035,2882.295898,9000.19043,1059.02002,11407.15039,56183.21094
2019-05-21,12720.71973,21272.44922,7785.720215,16426.5,27657.24023,12143.46973,9624.160156,2061.25,10464.5,2905.968994,9087.519531,1048.969971,11709.09961,55523.94922
2019-05-22,12671.99023,21283.36914,7750.839844,16327.40039,27705.93945,12168.74023,9645.040039,2064.860107,10457.21973,2891.705078,9041.219727,1048.380005,11737.90039,55231.05078
2019-05-23,12525.0,21151.14063,7628.279785,16164.59961,27267.13086,11952.41016,9594.30957,2059.590088,10308.37012,2852.514893,8809.530273,1031.75,11657.04981,54271.23828
2019-05-24,12581.36035,21117.2207,7637.009766,16230.0,27353.92969,12011.04004,9666.889648,2045.310059,10328.28027,2852.995117,8776.769531,1037.339966,11844.09961,54423.55859
2019-05-28,12465.90039,21260.14063,7607.350098,16297.5,27390.81055,12027.04981,9680.870117,2048.830078,10312.30957,2909.910889,9035.69043,1038.910034,11928.75,54431.62891
2019-05-29,12386.20996,21003.36914,7547.310059,16131.5,27235.71094,11837.80957,9541.969727,2023.319946,10301.78027,2914.696045,9010.360352,1022.98999,11861.09961,54997.33984
2019-05-31,12264.49023,20601.18945,7453.149902,16037.5,26901.08984,11726.83984,9523.980469,2041.73999,10498.49023,2898.696045,8922.69043,1022.090027,11922.79981,55650.41016
2019-06-03,12341.82031,20410.88086,7333.02002,16015.90039,26893.85938,11792.80957,9602.730469,2067.850098,10500.07031,2890.081055,8856.990234,1026.26001,12088.54981,56286.30859
2019-06-04,12560.58008,20408.53906,7527.120117,16166.2002,26761.51953,11971.16992,9597.709961,2066.969971,10429.12012,2862.280029,8748.269531,1030.01001,12021.65039,56500.37891
2019-06-11,12813.91016,21204.2793,7822.569824,16248.79981,27789.33984,12155.80957,9835.870117,2111.810059,10607.75977,2925.716064,9037.669922,1056.849976,11965.59961,58767.62891
2019-06-12,12784.83008,21129.7207,7792.720215,16227.2002,27308.46094,12115.67969,9859.730469,2108.75,10615.66016,2909.379883,8954.719727,1052.319946,11906.2002,58710.55078
2019-06-13,12827.50977,21032.0,7837.129883,16239.29981,27294.71094,12169.04981,9861.830078,2103.149902,10561.00977,2910.740967,8951.610352,1051.660034,11914.04981,58697.62891
2019-06-14,12787.24023,21116.89063,7796.660156,16301.90039,27118.34961,12096.40039,9847.610352,2095.409912,10524.66992,2881.974121,8810.129883,1047.689941,11823.29981,58193.78125
2019-06-18,12907.45996,20972.71094,7953.879883,16503.40039,27498.76953,12331.75,9988.549805,2098.709961,10566.74023,2890.157959,8804.320313,1070.189941,11691.5,58629.08984
2019-06-19,12954.08008,21333.86914,7987.319824,16511.80078,28202.14063,12308.53027,9961.650391,2124.780029,10775.33984,2917.802979,8925.730469,1071.280029,11691.4502,58564.71875
2019-06-20,13081.54004,21462.85938,8051.339844,16574.80078,28550.42969,12355.38965,9978.519531,2131.290039,10785.00977,2987.118896,9134.959961,1074.160034,11831.75,58973.62109
2019-06-21,13047.24023,21258.64063,8031.709961,16525.40039,28473.71094,12339.91992,9922.830078,2125.620117,10803.76953,3001.97998,9214.269531,1071.400024,11724.09961,58941.46875
2019-06-24,13019.98047,21285.99023,8005.700195,16523.5,28513.0,12274.57031,9898.849609,2126.330078,10779.4502,3008.147949,9212.120117,1069.329956,11699.65039,58756.01172
2019-06-25,12936.65039,21193.81055,7884.720215,16371.29981,28185.98047,12228.44043,9898.900391,2121.639893,10706.71973,2982.073975,9118.099609,1066.72998,11796.4502,58343.23047
2019-06-26,12912.00977,21086.58984,7909.970215,16312.2002,28221.98047,12245.32031,9838.129883,2121.850098,10652.54981,2976.283936,9122.429688,1063.819946,11847.54981,58421.71875
2019-06-27,12965.32031,21338.16992,7967.759766,16307.7002,28621.41992,12271.03027,9859.759766,2134.320068,10773.90039,2996.792969,9239.480469,1062.380005,11841.54981,58066.64844
2019-06-28,13049.70996,21275.91992,8006.240234,16382.2002,28542.61914,12398.79981,9898.240234,2130.620117,10730.83008,2978.87793,9178.30957,1071.439941,11788.84961,58203.83984
2019-07-02,13152.54981,21754.26953,8109.089844,16471.30078,28875.56055,12526.71973,10020.92969,2122.02002,10865.12012,3043.943115,9545.519531,1081.459961,11910.29981,58092.48047
2019-07-03,13239.87012,21638.16016,8170.22998,16576.19922,28855.14063,12616.24023,10066.53027,2096.02002,10743.76953,3015.262939,9419.839844,1091.780029,11916.75,58012.17969
2019-07-05,13210.91016,21746.38086,8161.790039,16542.0,28774.83008,12568.53027,9980.219727,2110.590088,10785.73047,3011.059082,9443.219727,1086.079956,11811.15039,57589.82031
2019-07-08,13147.21973,21534.34961,8098.379883,16463.0,28331.68945,12543.50977,9994.099609,2064.169922,10751.21973,2933.363037,9186.290039,1084.569946,11558.59961,57731.39844
2019-07-09,13136.88965,21565.15039,8141.72998,16545.19922,28116.2793,12436.54981,9961.339844,2052.030029,10702.78027,2928.22998,9198.790039,1080.530029,11555.90039,56963.80078
2019-07-10,13173.25977,21533.48047,8202.530273,16563.30078,28204.68945,12373.41016,9937.55957,2058.780029,10798.48047,2915.302002,9166.150391,1078.689941,11498.90039,57597.87109
2019-07-11,13198.71973,21643.5293,8196.040039,16527.90039,28431.80078,12332.12012,9879.530273,2080.580078,10843.41992,2917.760986,9152.769531,1077.099976,11582.90039,57273.14063
2019-07-12,13234.75977,21685.90039,8244.139648,16488.09961,28471.61914,12323.32031,9762.980469,2086.659912,10824.34961,2930.550049,9213.379883,1079.310059,11552.5,57277.35156
2019-07-16,13195.19043,21535.25,8222.799805,16502.40039,28619.61914,12430.96973,9850.519531,2091.870117,10886.04981,2937.620117,9283.410156,1086.329956,11662.59961,58052.71875
2019-07-17,13119.96973,21469.17969,8185.209961,16484.19922,28593.16992,12341.03027,9942.009766,2072.919922,10828.48047,2931.689941,9302.0,1081.27002,11687.5,57636.01172
2019-07-18,13168.7002,21046.24023,8207.240234,16494.19922,28461.66016,12227.84961,10010.15039,2066.550049,10799.28027,2901.179932,9154.650391,1078.280029,11596.90039,57872.53125
2019-07-19,13111.99023,21466.99023,8146.490234,16485.90039,28765.40039,12260.07031,9937.030273,2094.360107,10873.19043,2924.199951,9228.549805,1081.640015,11419.25,58248.73047
2019-07-22,13109.76953,21416.78906,8204.139648,16518.90039,28371.25977,12289.40039,9922.370117,2093.340088,10944.53027,2886.974121,9122.639648,1085.890015,11346.2002,58015.08984
2019-07-23,13197.51953,21620.88086,8251.400391,16572.69922,28466.48047,12490.74023,9965.150391,2101.449951,10947.25977,2899.939941,9175.830078,1095.660034,11331.04981,58309.58984
2019-07-24,13234.92969,21709.57031,8321.5,16611.80078,28524.03906,12522.88965,9907.679688,2082.300049,10935.75977,2923.280029,9266.299805,1095.48999,11271.29981,57718.10156
2019-07-25,13169.29004,21756.55078,8238.540039,16488.19922,28594.30078,12362.09961,9877.030273,2074.47998,10941.41016,2937.360107,9344.820313,1092.209961,11252.15039,57662.89063
2019-07-26,13235.5,21658.15039,8330.209961,16531.0,28397.74023,12419.90039,9968.080078,2066.26001,10891.98047,2944.540039,9349.0,1097.819946,11284.29981,57570.53906
2019-07-29,13222.61035,21616.80078,8293.330078,16492.19922,28106.41016,12417.46973,9970.870117,2029.47998,10885.73047,2941.01001,9354.280273,1095.439941,11189.2002,58034.76953
2019-07-30,13187.20996,21709.31055,8273.610352,16466.09961,28146.5,12147.24023,9890.900391,2038.680054,10830.90039,2952.340088,9399.099609,1080.420044,11085.40039,57241.55078
2019-07-31,13066.59961,21521.5293,8175.419922,16406.59961,27777.75,12189.04004,9919.269531,2024.550049,10823.80957,2932.51001,9326.610352,1081.089966,11118.0,56784.60938
2019-08-02,12839.50977,21087.16016,8004.069824,16271.7002,26918.58008,11872.44043,9803.69043,1998.130005,10549.04004,2867.840088,9136.459961,1051.280029,10997.34961,56273.92188
2019-08-06,12628.13965,20585.31055,7833.27002,16149.5,25976.24023,11567.95996,9553.879883,1917.5,10394.75,2777.555908,8859.469727,1022.900024,10948.25,55062.01172
2019-08-07,12632.95996,20516.56055,7862.830078,16265.2002,25997.0293,11650.15039,9533.980469,1909.709961,10386.17969,2768.679932,8814.740234,1028.98999,10855.5,55225.32031
2019-08-08,12828.82031,20593.34961,8039.160156,16404.5,26120.76953,11845.41016,9751.549805,1920.609985,10494.49023,2794.552002,8919.280273,1049.959961,11032.4502,55535.23828
2019-08-13,12724.36035,20455.43945,8016.359863,16350.79981,25281.30078,11750.12988,9786.240234,1925.829956,10362.66016,2797.26001,8902.629883,1041.640015,10925.84961,55191.96875
2019-08-14,12368.04981,20655.13086,7773.939941,16045.90039,25302.2793,11492.66016,9628.480469,1938.369995,10427.73047,2808.909912,8966.469727,1021.460022,11029.40039,54029.42969
2019-08-16,12580.41016,20418.81055,7895.990234,16149.79981,25734.2207,11562.74023,9728.389648,1927.170044,10420.88965,2823.820068,9060.919922,1031.319946,11047.79981,53874.51953
2019-08-19,12687.91016,20563.16016,8002.810059,16304.09961,26291.83984,11715.37012,9825.589844,1939.900024,10488.75,2883.100098,9328.969727,1045.26001,11053.90039,54386.30859
2019-08-20,12599.41016,20677.2207,7948.560059,16213.29981,26231.53906,11651.17969,9770.389648,1960.25,10522.5,2880.0,9328.730469,1038.27002,11017.0,54280.80078
2019-08-21,12697.00977,20618.57031,8020.209961,16309.2002,26270.03906,11802.84961,9848.110352,1964.650024,10525.79981,2880.330078,9322.75,1054.630005,10918.7002,54638.03125
2019-08-22,12688.45996,20628.00977,7991.390137,16253.5,26048.7207,11747.04004,9805.5,1951.01001,10529.78027,2883.439941,9350.55957,1045.619995,10741.34961,54187.92969
2019-08-23,12416.4502,20710.91016,7751.77002,16037.59961,26179.33008,11611.50977,9744.980469,1948.300049,10538.11035,2897.429932,9362.549805,1035.170044,10829.34961,53995.82031
2019-08-26,12519.62012,20261.03906,7853.740234,16098.79981,25680.33008,11658.04004,9715.830078,1916.310059,10354.57031,2863.570068,9270.389648,1037.810059,11057.84961,53811.89063
2019-08-27,12474.04981,20456.08008,7826.950195,16183.59961,25664.07031,11730.01953,9786.080078,1924.599976,10387.23047,2902.189941,9443.179688,1045.199951,11105.34961,53895.75
2019-08-28,12559.23047,20479.41992,7856.879883,16271.7002,25615.48047,11701.01953,9758.19043,1941.089966,10434.29004,2893.76001,9414.0,1042.329956,11046.09961,54255.62109
2019-08-29,12704.03027,20460.92969,7973.390137,16384.5,25703.5,11838.87988,9838.480469,1933.410034,10462.42969,2890.919922,9398.469727,1056.910034,10948.29981,54411.46875
2019-08-30,12736.87988,20704.36914,7962.879883,16442.09961,25724.73047,11939.28027,9895.650391,1967.790039,10618.04981,2886.23999,9365.679688,1064.089966,11023.25,55259.57031
2019-09-03,12663.40039,20625.16016,7874.160156,16399.19922,25527.84961,11910.86035,9852.700195,1965.689941,10558.20996,2930.149902,9633.69043,1062.199951,10797.90039,54742.07031
2019-09-04,12796.32031,20649.14063,7976.879883,16448.80078,26523.23047,12025.04004,9894.599609,1988.530029,10657.30957,2957.409912,9700.320313,1073.660034,10844.65039,54907.17188
2019-09-05,12917.75977,21085.93945,8116.830078,16574.80078,26515.5293,12126.78027,9983.070313,2004.75,10756.92969,2985.860107,9783.5,1082.430054,10847.90039,55476.35938
2019-09-06,12933.37988,21199.57031,8103.069824,16535.30078,26690.75977,12191.73047,10073.82031,2009.130005,10780.63965,2999.600098,9823.419922,1082.530029,10946.2002,55591.08984
2019-09-11,13082.41016,21597.75977,8169.680176,16611.09961,27159.06055,12359.07031,10098.58984,2049.199951,10790.34961,3008.810059,9853.719727,1085.869995,11035.7002,56243.78125
2019-09-17,13131.41016,22001.32031,8186.02002,16834.80078,26790.24023,12372.61035,10013.82031,2062.330078,10874.5,2978.120117,9722.799805,1087.300049,10817.59961,56895.23047
2019-09-18,13119.30957,21960.71094,8177.390137,16800.30078,26754.11914,12389.62012,10018.83984,2070.72998,10929.4502,2985.659912,9753.30957,1088.569946,10840.65039,56220.41016
2019-09-19,13111.25,22044.44922,8182.879883,16858.40039,26468.94922,12457.7002,10064.45996,2080.350098,10894.7002,2999.280029,9852.200195,1094.160034,10704.79981,56123.82813
2019-09-20,13093.79981,22079.08984,8117.669922,16899.69922,26435.66992,12468.00977,10056.83008,2091.52002,10929.69043,3006.449951,9881.25,1098.689941,11274.2002,56406.89063
2019-09-25,13037.61035,22020.15039,8077.379883,16784.30078,25945.34961,12234.17969,9914.820313,2073.389893,10873.69043,2955.429932,9671.05957,1081.709961,11440.2002,54876.82813
2019-09-26,13028.74023,22048.24023,8030.660156,16790.40039,26041.92969,12288.54004,10010.70996,2074.52002,10871.99023,2929.090088,9464.839844,1089.410034,11571.2002,55271.37891
2019-09-27,12971.98047,21878.90039,7939.629883,16694.30078,25954.81055,12380.94043,10037.80957,2049.929932,10829.67969,2932.169922,9548.959961,1093.189941,11512.40039,55209.03125
2019-10-15,13006.04004,22207.21094,8148.709961,16418.40039,26503.92969,12629.79004,10048.75,2068.169922,11111.79981,2991.050049,9671.730469,1100.98999,11428.29981,55573.78906
2019-10-16,12994.88965,22472.91992,8124.180176,16427.19922,26664.2793,12670.11035,10032.49023,2082.830078,11162.83008,2978.709961,9642.05957,1098.819946,11464.0,56090.51172
2019-10-17,13039.23047,22451.85938,8156.850098,16426.30078,26848.49023,12654.9502,10008.94043,2077.939941,11186.87988,2977.330078,9645.389648,1095.709961,11586.34961,55993.42188
2019-10-18,13006.63965,22492.67969,8089.540039,16377.09961,26719.58008,12633.59961,9965.490234,2060.689941,11180.21973,2938.139893,9533.509766,1089.390015,11661.84961,55722.78906
2019-10-23,13114.38965,22625.38086,8119.790039,16335.90039,26566.73047,12798.19043,10023.51953,2080.620117,11239.66992,2941.620117,9567.75,1091.51001,11604.09961,55571.44922
2019-10-24,13118.90039,22750.59961,8185.799805,16369.29981,26797.94922,12872.09961,10106.53027,2085.659912,11320.13965,2940.919922,9555.759766,1098.930054,11582.59961,55478.44922
2019-10-25,13146.24023,22799.81055,8243.120117,16404.5,26667.39063,12894.50977,10197.08984,2087.889893,11296.12012,2954.929932,9660.44043,1098.97998,11583.90039,55141.98047
2019-10-29,13209.62988,22974.13086,8276.849609,16418.09961,26786.75977,12939.62012,10257.69043,2092.689941,11333.87012,2954.179932,9746.030273,1099.359985,11786.84961,55716.69141
2019-10-30,13244.00977,22843.11914,8303.980469,16501.40039,26667.71094,12910.23047,10254.9502,2080.27002,11380.28027,2939.320068,9681.540039,1104.73999,11844.09961,55872.60156
2019-10-31,13171.80957,22927.03906,8292.360352,16483.19922,26906.7207,12866.79004,10219.82031,2083.47998,11358.70996,2929.060059,9635.330078,1097.890015,11877.4502,56425.10938
2019-11-01,13300.26953,22850.76953,8386.400391,16594.09961,27100.75977,12961.04981,10252.24023,2100.199951,11399.53027,2958.199951,9802.330078,1103.73999,11890.59961,56650.01172
2019-11-05,13339.58984,23251.99023,8434.679688,16681.90039,27683.40039,13148.5,10272.98047,2142.639893,11644.03027,2991.560059,9938.610352,1119.25,11917.2002,57246.91016
2019-11-06,13351.57031,23303.82031,8410.629883,16745.59961,27688.64063,13179.88965,10318.09961,2144.149902,11653.07031,2978.600098,9860.969727,1123.439941,11966.04981,57652.57813
2019-11-07,13395.54981,23330.32031,8434.519531,16805.80078,27847.23047,13289.45996,10326.78027,2144.290039,11606.55957,2978.709961,9917.490234,1127.130005,12012.04981,57483.0
2019-11-08,13407.79981,23391.86914,8475.30957,16877.40039,27651.14063,13228.55957,10309.23047,2137.22998,11579.54004,2964.179932,9895.339844,1125.959961,11908.15039,56617.01953
2019-11-11,13388.12012,23331.83984,8464.280273,16882.80078,26926.55078,13198.37012,10305.26953,2124.090088,11427.28027,2909.969971,9680.570313,1126.22998,11913.4502,56174.92969
2019-11-13,13385.04981,23319.86914,8482.099609,16958.0,26571.46094,13230.07031,10299.21973,2122.449951,11467.83008,2905.23999,9687.849609,1128.890015,11840.4502,56338.32813
2019-11-15,13492.95996,23303.32031,8540.830078,17028.5,26326.66016,13241.75,10310.12012,2162.179932,11525.59961,2891.340088,9647.990234,1134.030029,11895.4502,56054.76953
2019-11-18,13483.80957,23416.75977,8549.94043,17025.09961,26681.08984,13207.00977,10347.17969,2160.689941,11599.78027,2909.199951,9715.269531,1133.439941,11884.5,56467.03125
2019-11-19,13466.34961,23292.65039,8570.660156,17011.40039,27093.80078,13221.12012,10366.01953,2153.23999,11656.40039,2933.98999,9889.75,1129.079956,11940.09961,57372.55078
2019-11-20,13419.29981,23148.57031,8526.730469,17005.80078,26889.60938,13158.13965,10385.74023,2125.320068,11631.2002,2911.050049,9809.049805,1125.51001,11999.09961,57313.44141
2019-11-21,13406.41992,23038.58008,8506.209961,16999.19922,26466.88086,13137.7002,10338.34961,2096.600098,11558.26953,2903.639893,9774.44043,1120.959961,11968.40039,56540.25
2019-11-22,13440.9502,23112.88086,8519.879883,16954.80078,26595.08008,13163.87988,10369.44043,2101.959961,11566.79981,2885.290039,9626.900391,1124.199951,11914.40039,56759.62109
2019-11-25,13532.88965,23292.81055,8632.490234,17032.90039,26993.03906,13246.4502,10468.62012,2123.5,11561.58008,2906.169922,9626.360352,1131.030029,12073.75,56747.87891
2019-11-26,13559.70996,23373.32031,8647.929688,17035.90039,26913.91992,13236.41992,10506.92969,2121.350098,11576.82031,2907.060059,9677.230469,1133.310059,12037.7002,56053.37891
2019-11-27,13607.62012,23437.76953,8705.179688,17100.59961,26954.0,13287.07031,10529.25977,2127.850098,11647.45996,2903.189941,9648.389648,1133.689941,12100.7002,56173.85938
2019-11-29,13545.20996,23293.91016,8665.469727,17040.19922,26346.49023,13236.37988,10493.24023,2087.959961,11489.57031,2871.97998,9582.160156,1129.969971,12056.04981,55349.01172
2019-12-02,13448.25977,23529.5,8567.990234,16981.5,26444.7207,12964.67969,10348.44043,2091.919922,11502.83008,2875.810059,9605.19043,1110.430054,12048.2002,54814.07031
2019-12-03,13366.08984,23379.81055,8520.639648,16892.19922,26391.30078,12989.29004,10232.92969,2084.070068,11531.58008,2884.699951,9657.650391,1100.839966,11994.2002,54485.41016
2019-12-04,13457.96973,23135.23047,8566.669922,16897.30078,26062.56055,13140.57031,10334.55957,2068.889893,11510.46973,2878.115967,9687.950195,1113.849976,12043.2002,55022.87109
2019-12-05,13482.29981,23300.08984,8570.700195,16854.90039,26217.03906,13054.79981,10363.5,2060.73999,11594.65039,2899.468994,9799.070313,1113.650024,12018.40039,54779.76172
2019-12-06,13588.29004,23354.40039,8656.530273,16997.0,26498.36914,13166.58008,10463.87988,2081.850098,11609.63965,2912.013916,9878.620117,1127.98999,11921.5,55307.30859
2019-12-09,13555.07031,23430.69922,8621.830078,16950.90039,26494.73047,13105.61035,10434.88965,2088.649902,11660.76953,2914.478027,9876.269531,1123.280029,11937.5,55269.19922
2019-12-10,13545.30957,23410.18945,8616.179688,16950.69922,26436.61914,13070.71973,10390.53027,2098.0,11627.83984,2917.315918,9915.870117,1122.430054,11856.79981,55417.92969
2019-12-11,13579.91992,23391.85938,8654.049805,16939.59961,26645.42969,13146.74023,10405.30957,2105.620117,11700.76953,2924.416992,9852.709961,1123.189941,11910.15039,55766.44922
2019-12-12,13697.41016,23424.81055,8717.320313,16946.90039,26994.14063,13221.63965,10451.36035,2137.350098,11836.41992,2915.697998,9836.230469,1125.869995,11971.79981,55824.07813
2019-12-13,13697.33984,24023.09961,8734.879883,17003.09961,27687.75977,13282.71973,10429.26953,2170.25,11927.73047,2967.676025,10004.62012,1132.439941,12086.7002,56749.12109
2019-12-17,13795.34961,24066.11914,8823.360352,17075.19922,27843.71094,13287.83008,10538.88965,2195.679932,12097.00977,3022.422119,10306.03027,1140.880005,12165.0,57326.17969
